Gene Symbol,Description,Category,Gifts,GC Id,Relevance score, GeneCards Link
"SMARCD3","SWI/SNF Related, Matrix Associated, Actin Dependent Regulator Of Chromatin, Subfamily D, Member 3","Protein Coding","41","GC07M151238","2.05","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SMARCD3"
"JAKMIP1","Janus Kinase And Microtubule Interacting Protein 1","Protein Coding","36","GC04M006026","2.05","https://www.genecards.org/cgi-bin/carddisp.pl?gene=JAKMIP1"
"EPHA8","EPH Receptor A8","Protein Coding","43","GC01P022635","2.05","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EPHA8"
"MYLK3","Myosin Light Chain Kinase 3","Protein Coding","41","GC16M046736","2.05","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYLK3"
"LCA5L","Lebercilin LCA5 Like","Protein Coding","32","GC21M039405","2.04","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LCA5L"
"ZNF852","Zinc Finger Protein 852","Protein Coding","30","GC03M044498","2.04","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF852"
"VAV2","Vav Guanine Nucleotide Exchange Factor 2","Protein Coding","43","GC09M133761","2.03","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VAV2"
"EHD3","EH Domain Containing 3","Protein Coding","37","GC02P031234","2.03","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EHD3"
"CNN1","Calponin 1","Protein Coding","41","GC19P011539","2.03","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CNN1"
"SBK1","SH3 Domain Binding Kinase 1","Protein Coding","36","GC16P028260","2.03","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SBK1"
"DNAH10","Dynein Axonemal Heavy Chain 10","Protein Coding","35","GC12P123762","2.03","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNAH10"
"CSAG1","Chondrosarcoma Associated Gene 1","Protein Coding","26","GC0XM152727","2.02","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CSAG1"
"METTL27","Methyltransferase Like 27","Protein Coding","26","GC07M073835","2.02","https://www.genecards.org/cgi-bin/carddisp.pl?gene=METTL27"
"UST","Uronyl 2-Sulfotransferase","Protein Coding","36","GC06P148721","2.02","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UST"
"RSRP1","Arginine And Serine Rich Protein 1","Protein Coding","27","GC01M025242","2.02","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RSRP1"
"CD101","CD101 Molecule","Protein Coding","38","GC01P117001","2.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD101"
"MTERF4","Mitochondrial Transcription Termination Factor 4","Protein Coding","30","GC02M241072","2.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MTERF4"
"CYP4F3","Cytochrome P450 Family 4 Subfamily F Member 3","Protein Coding","42","GC19P015640","2.01","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYP4F3"
"TIPIN","TIMELESS Interacting Protein","Protein Coding","38","GC15M066336","2","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TIPIN"
"CEP192","Centrosomal Protein 192","Protein Coding","36","GC18P013084","1.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CEP192"
"TOX2","TOX High Mobility Group Box Family Member 2","Protein Coding","36","GC20P043914","1.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TOX2"
"IKZF4","IKAROS Family Zinc Finger 4","Protein Coding","36","GC12P056007","1.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IKZF4"
"SLC25A2","Solute Carrier Family 25 Member 2","Protein Coding","34","GC05M141302","1.99","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC25A2"
"ST13P4","ST13, Hsp70 Interacting Protein Pseudogene 4","Pseudogene","17","GC13P050172","1.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ST13P4"
"SMG7","SMG7 Nonsense Mediated MRNA Decay Factor","Protein Coding","38","GC01P183441","1.98","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SMG7"
"PTPRT","Protein Tyrosine Phosphatase Receptor Type T","Protein Coding","42","GC20M042072","1.97","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTPRT"
"ADGRL2","Adhesion G Protein-Coupled Receptor L2","Protein Coding","36","GC01P081306","1.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADGRL2"
"RPP21","Ribonuclease P/MRP Subunit P21","Protein Coding","34","GC06P030345","1.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPP21"
"CAAP1","Caspase Activity And Apoptosis Inhibitor 1","Protein Coding","30","GC09M026840","1.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CAAP1"
"ATF6B","Activating Transcription Factor 6 Beta","Protein Coding","38","GC06M032115","1.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATF6B"
"UNC13C","Unc-13 Homolog C","Protein Coding","35","GC15P053978","1.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UNC13C"
"TENT2","Terminal Nucleotidyltransferase 2","Protein Coding","28","GC05P079613","1.96","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TENT2"
"MYH13","Myosin Heavy Chain 13","Protein Coding","39","GC17M010300","1.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYH13"
"MTSS1","MTSS I-BAR Domain Containing 1","Protein Coding","39","GC08M124550","1.95","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MTSS1"
"HMHB1","Histocompatibility Minor HB-1","Protein Coding","26","GC05P143812","1.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HMHB1"
"CPLX3","Complexin 3","Protein Coding","36","GC15P074826","1.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CPLX3"
"TRBC2","T Cell Receptor Beta Constant 2","Protein Coding","17","GC07P144737","1.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRBC2"
"LIMD1","LIM Domains Containing 1","Protein Coding","39","GC03P045555","1.94","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LIMD1"
"GPANK1","G-Patch Domain And Ankyrin Repeats 1","Protein Coding","32","GC06M032372","1.93","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GPANK1"
"PHC3","Polyhomeotic Homolog 3","Protein Coding","37","GC03M170086","1.93","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PHC3"
"DPP7","Dipeptidyl Peptidase 7","Protein Coding","40","GC09M137111","1.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DPP7"
"CNPY2","Canopy FGF Signaling Regulator 2","Protein Coding","34","GC12M056309","1.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CNPY2"
"HOXD3","Homeobox D3","Protein Coding","36","GC02P176136","1.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HOXD3"
"IL22RA2","Interleukin 22 Receptor Subunit Alpha 2","Protein Coding","38","GC06M137143","1.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL22RA2"
"TMEM132D","Transmembrane Protein 132D","Protein Coding","36","GC12M129071","1.92","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM132D"
"C17orf78","Chromosome 17 Open Reading Frame 78","Protein Coding","28","GC17P037375","1.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=C17orf78"
"TBC1D14","TBC1 Domain Family Member 14","Protein Coding","35","GC04P006910","1.91","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TBC1D14"
"CEP170B","Centrosomal Protein 170B","Protein Coding","32","GC14P104865","1.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CEP170B"
"RENBP","Renin Binding Protein","Protein Coding","41","GC0XM153935","1.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RENBP"
"ADCY7","Adenylate Cyclase 7","Protein Coding","45","GC16P050244","1.9","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADCY7"
"DTWD2","DTW Domain Containing 2","Protein Coding","31","GC05M118836","1.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DTWD2"
"TBC1D7-LOC100130357","TBC1D7-LOC100130357 Readthrough","Protein Coding","7","GC06U903334","1.89","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TBC1D7-LOC100130357"
"TMCC2","Transmembrane And Coiled-Coil Domain Family 2","Protein Coding","35","GC01P205197","1.88","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMCC2"
"FANK1","Fibronectin Type III And Ankyrin Repeat Domains 1","Protein Coding","33","GC10P125896","1.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FANK1"
"IFNLR1","Interferon Lambda Receptor 1","Protein Coding","34","GC01M024155","1.87","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IFNLR1"
"FYB1","FYN Binding Protein 1","Protein Coding","34","GC05M039105","1.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FYB1"
"NUBP1","Nucleotide Binding Protein 1","Protein Coding","39","GC16P010743","1.86","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NUBP1"
"SOX13","SRY-Box Transcription Factor 13","Protein Coding","38","GC01P204074","1.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SOX13"
"DCAF5","DDB1 And CUL4 Associated Factor 5","Protein Coding","33","GC14M069050","1.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DCAF5"
"ESAM","Endothelial Cell Adhesion Molecule","Protein Coding","41","GC11M124752","1.85","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ESAM"
"TRAV20","T Cell Receptor Alpha Variable 20","Protein Coding","15","GC14P022097","1.84","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRAV20"
"STK32A","Serine/Threonine Kinase 32A","Protein Coding","35","GC05P147234","1.84","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STK32A"
"CASP8AP2","Caspase 8 Associated Protein 2","Protein Coding","34","GC06P089829","1.83","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CASP8AP2"
"IPMK","Inositol Polyphosphate Multikinase","Protein Coding","39","GC10M058191","1.83","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IPMK"
"TMEM168","Transmembrane Protein 168","Protein Coding","33","GC07M112762","1.82","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM168"
"LURAP1L","Leucine Rich Adaptor Protein 1 Like","Protein Coding","32","GC09P012775","1.82","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LURAP1L"
"TSPAN18","Tetraspanin 18","Protein Coding","36","GC11P044726","1.82","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TSPAN18"
"SNTG1","Syntrophin Gamma 1","Protein Coding","33","GC08P049909","1.82","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNTG1"
"FLT1P1","FLT1 Pseudogene 1","Pseudogene","8","GC03M046142","1.81","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FLT1P1"
"ADGRB3","Adhesion G Protein-Coupled Receptor B3","Protein Coding","35","GC06P068635","1.8","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADGRB3"
"ANO2","Anoctamin 2","Protein Coding","37","GC12M005532","1.8","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANO2"
"ATXN3L","Ataxin 3 Like","Protein Coding","35","GC0XM013336","1.8","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATXN3L"
"SNAPC5","Small Nuclear RNA Activating Complex Polypeptide 5","Protein Coding","36","GC15M066490","1.8","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNAPC5"
"AK8","Adenylate Kinase 8","Protein Coding","38","GC09M132725","1.79","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AK8"
"FKBPL","FKBP Prolyl Isomerase Like","Protein Coding","36","GC06M032401","1.79","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FKBPL"
"ULK3","Unc-51 Like Kinase 3","Protein Coding","40","GC15M074836","1.79","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ULK3"
"GALNT18","Polypeptide N-Acetylgalactosaminyltransferase 18","Protein Coding","34","GC11M011293","1.79","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GALNT18"
"FAM110B","Family With Sequence Similarity 110 Member B","Protein Coding","34","GC08P057995","1.78","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAM110B"
"FNBP1","Formin Binding Protein 1","Protein Coding","39","GC09M129887","1.77","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FNBP1"
"MDGA2","MAM Domain Containing Glycosylphosphatidylinositol Anchor 2","Protein Coding","36","GC14M046839","1.77","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MDGA2"
"ABR","ABR Activator Of RhoGEF And GTPase","Protein Coding","41","GC17M001003","1.77","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABR"
"FAM107A","Family With Sequence Similarity 107 Member A","Protein Coding","36","GC03M058568","1.77","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAM107A"
"PRRT1","Proline Rich Transmembrane Protein 1","Protein Coding","32","GC06M032402","1.76","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRRT1"
"TEX29","Testis Expressed 29","Protein Coding","31","GC13P111316","1.76","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TEX29"
"TUBAL3","Tubulin Alpha Like 3","Protein Coding","36","GC10M005425","1.76","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TUBAL3"
"WDR46","WD Repeat Domain 46","Protein Coding","36","GC06M033279","1.76","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WDR46"
"RSBN1","Round Spermatid Basic Protein 1","Protein Coding","32","GC01M113761","1.75","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RSBN1"
"MEF2B","Myocyte Enhancer Factor 2B","Protein Coding","37","GC19M019150","1.75","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MEF2B"
"RALGAPA2","Ral GTPase Activating Protein Catalytic Subunit Alpha 2","Protein Coding","37","GC20M020374","1.75","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RALGAPA2"
"TRIM71","Tripartite Motif Containing 71","Protein Coding","38","GC03P032859","1.75","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRIM71"
"CCDC12","Coiled-Coil Domain Containing 12","Protein Coding","32","GC03M046939","1.75","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCDC12"
"LRRC4C","Leucine Rich Repeat Containing 4C","Protein Coding","39","GC11M040135","1.75","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LRRC4C"
"RNPEPL1","Arginyl Aminopeptidase Like 1","Protein Coding","36","GC02P240565","1.74","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RNPEPL1"
"DNAH17","Dynein Axonemal Heavy Chain 17","Protein Coding","35","GC17M078423","1.74","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNAH17"
"SCUBE1","Signal Peptide, CUB Domain And EGF Like Domain Containing 1","Protein Coding","37","GC22M043197","1.74","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCUBE1"
"TMEM182","Transmembrane Protein 182","Protein Coding","32","GC02P102744","1.74","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM182"
"CCDC116","Coiled-Coil Domain Containing 116","Protein Coding","32","GC22P023852","1.73","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCDC116"
"ALDH1L2","Aldehyde Dehydrogenase 1 Family Member L2","Protein Coding","39","GC12M105019","1.73","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ALDH1L2"
"LRRTM4","Leucine Rich Repeat Transmembrane Neuronal 4","Protein Coding","37","GC02M076709","1.73","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LRRTM4"
"IGSF21","Immunoglobin Superfamily Member 21","Protein Coding","36","GC01P018107","1.73","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IGSF21"
"MSANTD2","Myb/SANT DNA Binding Domain Containing 2","Protein Coding","30","GC11M124766","1.72","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MSANTD2"
"B3GALT4","Beta-1,3-Galactosyltransferase 4","Protein Coding","39","GC06P033277","1.72","https://www.genecards.org/cgi-bin/carddisp.pl?gene=B3GALT4"
"DMAC1","Distal Membrane Arm Assembly Complex 1","Protein Coding","23","GC09M007798","1.72","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DMAC1"
"PAPOLG","Poly(A) Polymerase Gamma","Protein Coding","38","GC02P060756","1.72","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PAPOLG"
"RBAK","RB Associated KRAB Zinc Finger","Protein Coding","35","GC07P005045","1.72","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RBAK"
"ZNF827","Zinc Finger Protein 827","Protein Coding","34","GC04M145757","1.71","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF827"
"CYTL1","Cytokine Like 1","Protein Coding","34","GC04M005016","1.7","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYTL1"
"GPSM3","G Protein Signaling Modulator 3","Protein Coding","33","GC06M032406","1.7","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GPSM3"
"DNER","Delta/Notch Like EGF Repeat Containing","Protein Coding","39","GC02M229357","1.7","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNER"
"GUCY1A2","Guanylate Cyclase 1 Soluble Subunit Alpha 2","Protein Coding","41","GC11M106591","1.7","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GUCY1A2"
"PDE1C","Phosphodiesterase 1C","Protein Coding","45","GC07M031616","1.7","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDE1C"
"IRX3","Iroquois Homeobox 3","Protein Coding","37","GC16M054283","1.69","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IRX3"
"HECA","Hdc Homolog, Cell Cycle Regulator","Protein Coding","34","GC06P139135","1.69","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HECA"
"EMC9","ER Membrane Protein Complex Subunit 9","Protein Coding","30","GC14M024138","1.69","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EMC9"
"SLC38A10","Solute Carrier Family 38 Member 10","Protein Coding","35","GC17M081244","1.69","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC38A10"
"DNASE2B","Deoxyribonuclease 2 Beta","Protein Coding","34","GC01P084398","1.68","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNASE2B"
"COL19A1","Collagen Type XIX Alpha 1 Chain","Protein Coding","37","GC06P069866","1.68","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COL19A1"
"NIBAN1","Niban Apoptosis Regulator 1","Protein Coding","29","GC01M184791","1.67","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NIBAN1"
"NSUN5P2","NSUN5 Pseudogene 2","Pseudogene","24","GC07M072948","1.67","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NSUN5P2"
"AJAP1","Adherens Junctions Associated Protein 1","Protein Coding","34","GC01P004654","1.66","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AJAP1"
"CSMD2","CUB And Sushi Multiple Domains 2","Protein Coding","36","GC01M033513","1.66","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CSMD2"
"ASB6","Ankyrin Repeat And SOCS Box Containing 6","Protein Coding","35","GC09M129639","1.65","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ASB6"
"SYF2","SYF2 Pre-MRNA Splicing Factor","Protein Coding","35","GC01M025222","1.65","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SYF2"
"INKA1","Inka Box Actin Regulator 1","Protein Coding","25","GC03P049803","1.65","https://www.genecards.org/cgi-bin/carddisp.pl?gene=INKA1"
"SLC15A2","Solute Carrier Family 15 Member 2","Protein Coding","40","GC03P121894","1.64","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC15A2"
"STAG3L4","Stromal Antigen 3-Like 4 (Pseudogene)","Pseudogene","23","GC07P067302","1.64","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STAG3L4"
"CACNA2D3","Calcium Voltage-Gated Channel Auxiliary Subunit Alpha2delta 3","Protein Coding","41","GC03P054156","1.64","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CACNA2D3"
"PHLDB1","Pleckstrin Homology Like Domain Family B Member 1","Protein Coding","36","GC11P118606","1.64","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PHLDB1"
"TSBP1-AS1","TSBP1 And BTNL2 Antisense RNA 1","RNA Gene","8","GC06P046007","1.64","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TSBP1-AS1"
"DUSP28","Dual Specificity Phosphatase 28","Protein Coding","30","GC02P240560","1.63","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DUSP28"
"TIPARP","TCDD Inducible Poly(ADP-Ribose) Polymerase","Protein Coding","35","GC03P156673","1.62","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TIPARP"
"SAPCD1","Suppressor APC Domain Containing 1","Protein Coding","26","GC06P033423","1.62","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SAPCD1"
"MGAT3","Beta-1,4-Mannosyl-Glycoprotein 4-Beta-N-Acetylglucosaminyltransferase","Protein Coding","39","GC22P039447","1.62","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MGAT3"
