Gene Symbol,Description,Category,Gifts,GC Id,Relevance score, GeneCards Link
"ABHD2","Abhydrolase Domain Containing 2","Protein Coding","35","GC15P089087","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABHD2"
"GLYATL2","Glycine-N-Acyltransferase Like 2","Protein Coding","34","GC11M059802","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GLYATL2"
"SCRT1","Scratch Family Transcriptional Repressor 1","Protein Coding","34","GC08M144330","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCRT1"
"OR2B6","Olfactory Receptor Family 2 Subfamily B Member 6","Protein Coding","34","GC06P028353","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OR2B6"
"OR2W1","Olfactory Receptor Family 2 Subfamily W Member 1","Protein Coding","34","GC06M029056","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OR2W1"
"SLC26A10","Solute Carrier Family 26 Member 10","Protein Coding","34","GC12P057619","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC26A10"
"PGA5","Pepsinogen A5","Protein Coding","34","GC11P061241","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PGA5"
"PPIL6","Peptidylprolyl Isomerase Like 6","Protein Coding","34","GC06M109390","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPIL6"
"EBF4","EBF Family Member 4","Protein Coding","34","GC20P002968","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EBF4"
"CEACAM16","CEA Cell Adhesion Molecule 16, Tectorial Membrane Component","Protein Coding","33","GC19P044699","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CEACAM16"
"CCDC62","Coiled-Coil Domain Containing 62","Protein Coding","33","GC12P122774","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCDC62"
"PRH1","Proline Rich Protein HaeIII Subfamily 1","Protein Coding","33","GC12M010824","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRH1"
"TAAR5","Trace Amine Associated Receptor 5","Protein Coding","33","GC06M132588","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TAAR5"
"TAS2R40","Taste 2 Receptor Member 40","Protein Coding","33","GC07P143222","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TAS2R40"
"UNC93A","Unc-93 Homolog A","Protein Coding","33","GC06P167271","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UNC93A"
"KLHL31","Kelch Like Family Member 31","Protein Coding","33","GC06M053625","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KLHL31"
"XKR6","XK Related 6","Protein Coding","33","GC08M010896","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=XKR6"
"ZNF354B","Zinc Finger Protein 354B","Protein Coding","33","GC05P178859","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF354B"
"OPN5","Opsin 5","Protein Coding","33","GC06P047749","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OPN5"
"SERPINA11","Serpin Family A Member 11","Protein Coding","33","GC14M094442","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SERPINA11"
"PGA3","Pepsinogen A3","Protein Coding","33","GC11P061203","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PGA3"
"RNF39","Ring Finger Protein 39","Protein Coding","33","GC06M030651","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RNF39"
"FAM174B","Family With Sequence Similarity 174 Member B","Protein Coding","33","GC15M092617","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAM174B"
"CNEP1R1","CTD Nuclear Envelope Phosphatase 1 Regulatory Subunit 1","Protein Coding","32","GC16P050024","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CNEP1R1"
"TAAR8","Trace Amine Associated Receptor 8","Protein Coding","32","GC06P132552","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TAAR8"
"PRR5L","Proline Rich 5 Like","Protein Coding","32","GC11P036355","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRR5L"
"TMCO5A","Transmembrane And Coiled-Coil Domains 5A","Protein Coding","32","GC15P037921","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMCO5A"
"PIWIL3","Piwi Like RNA-Mediated Gene Silencing 3","Protein Coding","32","GC22M027484","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIWIL3"
"ZC3H12B","Zinc Finger CCCH-Type Containing 12B","Protein Coding","32","GC0XP065034","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZC3H12B"
"OR5V1","Olfactory Receptor Family 5 Subfamily V Member 1","Protein Coding","32","GC06M029323","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OR5V1"
"OR2B2","Olfactory Receptor Family 2 Subfamily B Member 2","Protein Coding","32","GC06M028279","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OR2B2"
"OR2B3","Olfactory Receptor Family 2 Subfamily B Member 3","Protein Coding","32","GC06M029086","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OR2B3"
"OR2J2","Olfactory Receptor Family 2 Subfamily J Member 2","Protein Coding","32","GC06P029170","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OR2J2"
"OR2A4","Olfactory Receptor Family 2 Subfamily A Member 4","Protein Coding","32","GC06M131700","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OR2A4"
"CCDC125","Coiled-Coil Domain Containing 125","Protein Coding","32","GC05M069282","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCDC125"
"CAPS2","Calcyphosine 2","Protein Coding","32","GC12M075260","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CAPS2"
"CARD18","Caspase Recruitment Domain Family Member 18","Protein Coding","32","GC11M105137","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CARD18"
"MYCT1","MYC Target 1","Protein Coding","32","GC06P152697","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYCT1"
"ANKRD34B","Ankyrin Repeat Domain 34B","Protein Coding","32","GC05M080556","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANKRD34B"
"CREG2","Cellular Repressor Of E1A Stimulated Genes 2","Protein Coding","31","GC02M101331","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CREG2"
"COX8C","Cytochrome C Oxidase Subunit 8C","Protein Coding","31","GC14P093348","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COX8C"
"CYLC1","Cylicin 1","Protein Coding","31","GC0XP083861","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYLC1"
"GPR75","G Protein-Coupled Receptor 75","Protein Coding","31","GC02M053852","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GPR75"
"PRH2","Proline Rich Protein HaeIII Subfamily 2","Protein Coding","31","GC12P010934","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRH2"
"LEMD1","LEM Domain Containing 1","Protein Coding","31","GC01M205381","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LEMD1"
"SLC18B1","Solute Carrier Family 18 Member B1","Protein Coding","31","GC06M132769","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC18B1"
"OR12D2","Olfactory Receptor Family 12 Subfamily D Member 2 (Gene/Pseudogene)","Protein Coding","31","GC06P029408","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OR12D2"
"OR12D3","Olfactory Receptor Family 12 Subfamily D Member 3","Protein Coding","31","GC06M029346","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OR12D3"
"OR10C1","Olfactory Receptor Family 10 Subfamily C Member 1 (Gene/Pseudogene)","Protein Coding","31","GC06P029439","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OR10C1"
"SLC35A4","Solute Carrier Family 35 Member A4","Protein Coding","31","GC05P142822","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC35A4"
"C19orf48","Chromosome 19 Open Reading Frame 48","Protein Coding","31","GC19M050797","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=C19orf48"
"CCDC38","Coiled-Coil Domain Containing 38","Protein Coding","31","GC12M095867","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCDC38"
"MCCD1","Mitochondrial Coiled-Coil Domain 1","Protein Coding","31","GC06P031528","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MCCD1"
"DPPA5","Developmental Pluripotency Associated 5","Protein Coding","31","GC06M073353","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DPPA5"
"MS4A6E","Membrane Spanning 4-Domains A6E","Protein Coding","31","GC11P060353","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MS4A6E"
"DDTL","D-Dopachrome Tautomerase Like","Protein Coding","31","GC22P023966","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DDTL"
"AWAT2","Acyl-CoA Wax Alcohol Acyltransferase 2","Protein Coding","31","GC0XM070040","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AWAT2"
"BEND6","BEN Domain Containing 6","Protein Coding","31","GC06P056954","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BEND6"
"FAM162B","Family With Sequence Similarity 162 Member B","Protein Coding","31","GC06M116752","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAM162B"
"CEACAM19","CEA Cell Adhesion Molecule 19","Protein Coding","30","GC19P044666","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CEACAM19"
"SRRM3","Serine/Arginine Repetitive Matrix 3","Protein Coding","30","GC07P076166","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SRRM3"
"KRTAP2-1","Keratin Associated Protein 2-1","Protein Coding","30","GC17M041047","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KRTAP2-1"
"TMEM141","Transmembrane Protein 141","Protein Coding","30","GC09P136792","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM141"
"TMEM151B","Transmembrane Protein 151B","Protein Coding","30","GC06P044270","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM151B"
"VWA3A","Von Willebrand Factor A Domain Containing 3A","Protein Coding","30","GC16P022103","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VWA3A"
"RBBP8NL","RBBP8 N-Terminal Like","Protein Coding","30","GC20M062410","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RBBP8NL"
"OR14J1","Olfactory Receptor Family 14 Subfamily J Member 1","Protein Coding","30","GC06P029301","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OR14J1"
"PGA4","Pepsinogen A4","Protein Coding","30","GC11P061222","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PGA4"
"IFI27L2","Interferon Alpha Inducible Protein 27 Like 2","Protein Coding","30","GC14M094127","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IFI27L2"
"FSIP2","Fibrous Sheath Interacting Protein 2","Protein Coding","30","GC02P185738","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FSIP2"
"C6orf201","Chromosome 6 Open Reading Frame 201","Protein Coding","30","GC06P004079","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=C6orf201"
"BPIFA3","BPI Fold Containing Family A Member 3","Protein Coding","30","GC20P033217","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BPIFA3"
"NAT8B","N-Acetyltransferase 8B (Putative, Gene/Pseudogene)","Protein Coding","30","GC02M073700","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NAT8B"
"MS4A15","Membrane Spanning 4-Domains A15","Protein Coding","30","GC11P060756","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MS4A15"
"ACTL9","Actin Like 9","Protein Coding","30","GC19M008669","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACTL9"
"ADGRG4","Adhesion G Protein-Coupled Receptor G4","Protein Coding","30","GC0XP136300","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADGRG4"
"PRR18","Proline Rich 18","Protein Coding","29","GC06M166305","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRR18"
"TMEM217","Transmembrane Protein 217","Protein Coding","29","GC06M041306","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM217"
"ZCWPW2","Zinc Finger CW-Type And PWWP Domain Containing 2","Protein Coding","29","GC03P028348","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZCWPW2"
"ZC2HC1B","Zinc Finger C2HC-Type Containing 1B","Protein Coding","29","GC06P143865","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZC2HC1B"
"RNASE11","Ribonuclease A Family Member 11 (Inactive)","Protein Coding","29","GC14M020582","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RNASE11"
"FAM120AOS","Family With Sequence Similarity 120A Opposite Strand","Protein Coding","29","GC09M093431","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAM120AOS"
"ERVMER34-1","Endogenous Retrovirus Group MER34 Member 1, Envelope","Protein Coding","29","GC04M052722","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ERVMER34-1"
"PRRT4","Proline Rich Transmembrane Protein 4","Protein Coding","28","GC07M128353","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRRT4"
"PXT1","Peroxisomal Testis Enriched Protein 1","Protein Coding","28","GC06M036390","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PXT1"
"KIF25","Kinesin Family Member 25","Protein Coding","28","GC06P167996","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KIF25"
"TMEM114","Transmembrane Protein 114","Protein Coding","28","GC16M008537","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM114"
"SAMD5","Sterile Alpha Motif Domain Containing 5","Protein Coding","28","GC06P147508","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SAMD5"
"PLPPR5","Phospholipid Phosphatase Related 5","Protein Coding","28","GC01M098891","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLPPR5"
"LRRC70","Leucine Rich Repeat Containing 70","Protein Coding","28","GC05P062579","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LRRC70"
"LRRC73","Leucine Rich Repeat Containing 73","Protein Coding","28","GC06M043475","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LRRC73"
"NPIPA1","Nuclear Pore Complex Interacting Protein Family Member A1","Protein Coding","28","GC16P014922","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NPIPA1"
"FAM229B","Family With Sequence Similarity 229 Member B","Protein Coding","28","GC06P112087","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAM229B"
"FAM183A","Family With Sequence Similarity 183 Member A","Protein Coding","28","GC01P043146","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAM183A"
"CCDC169","Coiled-Coil Domain Containing 169","Protein Coding","27","GC13M036222","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCDC169"
"PRR35","Proline Rich 35","Protein Coding","27","GC16P001237","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRR35"
"ZNF737","Zinc Finger Protein 737","Protein Coding","27","GC19M023699","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF737"
"PBOV1","Prostate And Breast Cancer Overexpressed 1","Protein Coding","27","GC06M138215","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PBOV1"
"ANKRD65","Ankyrin Repeat Domain 65","Protein Coding","27","GC01M001418","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANKRD65"
"ATPSCKMT","ATP Synthase C Subunit Lysine N-Methyltransferase","Protein Coding","27","GC05M010225","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATPSCKMT"
"KRBOX1","KRAB Box Domain Containing 1","Protein Coding","26","GC03P042866","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KRBOX1"
"PLAAT1","Phospholipase A And Acyltransferase 1","Protein Coding","26","GC03P193244","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLAAT1"
"C3orf80","Chromosome 3 Open Reading Frame 80","Protein Coding","26","GC03P160225","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=C3orf80"
"C6orf52","Chromosome 6 Open Reading Frame 52","Protein Coding","26","GC06M010671","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=C6orf52"
"RNASE12","Ribonuclease A Family Member 12 (Inactive)","Protein Coding","26","GC14M020590","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RNASE12"
"INAFM1","InaF Motif Containing 1","Protein Coding","25","GC19P047282","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=INAFM1"
"FER1L5","Fer-1 Like Family Member 5","Protein Coding","25","GC02P096643","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FER1L5"
"DIPK2B","Divergent Protein Kinase Domain 2B","Protein Coding","25","GC0XM045149","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DIPK2B"
"FAM25A","Family With Sequence Similarity 25 Member A","Protein Coding","25","GC10P087020","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAM25A"
"EOLA1","Endothelium And Lymphocyte Associated ASCH Domain 1","Protein Coding","25","GC0XP149542","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EOLA1"
"ANKUB1","Ankyrin Repeat And Ubiquitin Domain Containing 1","Protein Coding","25","GC03M149761","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANKUB1"
"KHDC1L","KH Domain Containing 1 Like","Protein Coding","24","GC06M073223","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KHDC1L"
"TMED7-TICAM2","TMED7-TICAM2 Readthrough","Protein Coding","24","GC05M115578","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMED7-TICAM2"
"SERHL","Serine Hydrolase Like (Pseudogene)","Pseudogene","24","GC22P042500","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SERHL"
"C20orf173","Chromosome 20 Open Reading Frame 173","Protein Coding","24","GC20M035521","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=C20orf173"
"C17orf100","Chromosome 17 Open Reading Frame 100","Protein Coding","24","GC17P006651","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=C17orf100"
"DCAF8L2","DDB1 And CUL4 Associated Factor 8 Like 2","Protein Coding","24","GC0XP027608","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DCAF8L2"
"LINC02693","Long Intergenic Non-Protein Coding RNA 2693","RNA Gene","23","GC17M021441","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC02693"
"SHISAL1","Shisa Like 1","Protein Coding","23","GC22M044594","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SHISAL1"
"DNAJC25-GNG10","DNAJC25-GNG10 Readthrough","Protein Coding","23","GC09P111631","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNAJC25-GNG10"
"GAS8-AS1","GAS8 Antisense RNA 1","RNA Gene","22","GC16M090028","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GAS8-AS1"
"NBR2","Neighbor Of BRCA1 LncRNA 2","RNA Gene","22","GC17P043125","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NBR2"
"CYP2D7","Cytochrome P450 Family 2 Subfamily D Member 7 (Gene/Pseudogene)","Protein Coding","22","GC22M042140","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYP2D7"
"SPDYE6","Speedy/RINGO Cell Cycle Regulator Family Member E6","Protein Coding","21","GC07M102345","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SPDYE6"
"LINC01600","Long Intergenic Non-Protein Coding RNA 1600","RNA Gene","21","GC06M002621","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC01600"
"SMIM6","Small Integral Membrane Protein 6","Protein Coding","21","GC17P075646","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SMIM6"
"C10orf126","Chromosome 10 Open Reading Frame 126","RNA Gene","21","GC10P028745","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=C10orf126"
"ANKRD30BL","Ankyrin Repeat Domain 30B Like","Protein Coding","21","GC02M132443","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANKRD30BL"
"TEX47","Testis Expressed 47","Protein Coding","20","GC07M088795","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TEX47"
"GGTA1P","Glycoprotein Alpha-Galactosyltransferase 1, Pseudogene","Pseudogene","20","GC09M121444","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GGTA1P"
"JPX","JPX Transcript, XIST Activator","RNA Gene","19","GC0XP073963","0.16","https://www.genecards.org/cgi-bin/carddisp.pl?gene=JPX"
